中药中文名,中药拼音,中药拉丁名,中药分类（中文）,中药小分子,TCMSP MOL_ID,molecule_ID,小分子全量排名,小分子严格排名,TCMSP靶点Gene Symbol,TCMSP靶点名称,target_ID,DrugBank内部ID,SVM_score,RF_score,边平均分,TCMSP靶点UniProt标准Gene Symbol,TCMSP靶点UniProt编号
半枝莲,Banzhilian,Scutellariae Barbatae Herba,清热解毒药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
夏枯草,Xiakucao,Prunellae Spica,清热泻火药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
川槿皮,Chuanjinpi,Cortex Hibisci,清热解毒药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
巴戟天,Bajitian,Morindae Officinalis Radix,补阳药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
巴豆,Badou,Crotonis Fructus,攻下药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
月季花,Yuejihua,Mori Cortex,活血祛瘀药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
木棉花,Mumianhua,Gossampiniflos,拔毒化腐生肌药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
木蝴蝶,Muhudie,Oroxyli Semen,清热解毒药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
枸杞子,Gouqizi,Lycii Fructus,补阴药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
枸骨叶,Gouguye,Folium Ilicis Cornutae,清虚热药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
柏子仁,Baiziren,Platycladi Semen,安神药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
柴胡,Chaihu,Radix Bupleuri,辛凉解表药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
栀子,Zhizi,Gardeniae Fructus,清热泻火药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
桑白皮,Sangbaipi,Mori Cortex,止咳平喘药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
楮实子,Chushiziu,Broussonetiae Fructus,补阴药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
槟榔,Binglang,Arecae Semen,驱虫药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
沉香,Chenxiang,Linderae Radix,理气药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
沙棘,Shaji,Hippophae Fructus,化痰药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
淫羊藿,Yinyanghuo,Epimrdii Herba,补阳药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
满山红,Manshanhong,Rhododendri Daurici Folium,止咳平喘药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
灯心草,Dengxincao,Junci Medulla,利水渗湿药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
灵芝,Lingzhi,Ganoderma,补气药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
熟地黄,Shudihuang,Rehmanniae Radix Praeparata,补血药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
牛大力,Niudali,Millettiae Speciosae Radix,止咳平喘药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
玉竹,Yuzhu,Polygonati Odorati Rhizoma,补阴药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
瓜蒌,Gualou,Trichosanthes Kirilowii Maxim,化痰药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
益母草,Yimucao,Leonuri Herba,活血祛瘀药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
矮地茶,Aidicha,Ardisiae Japonicae Herba,止咳平喘药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
紫苏,Zisu,Perilla Frutescens,辛温解表药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
红花,Honghua,Carthami Flos,活血祛瘀药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
罗汉果,Luohanguo,Momordicae Fructus,化痰药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
羌活,Qianghuo,Notopterygii Rhizoma Et Radix,辛温解表药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
芦荟,Luhui,Aloe,攻下药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
芫荽,Yuansui,Coriandri Sativi Herba,辛温解表药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
苦杏仁,Kuxingren,Amygdalus Communis Vas,止咳平喘药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
茯苓,Fuling,Poria Cocos(Schw.) Wolf.,利水渗湿药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
薤白,Xiebai,Allium Azureum Ledeb.,理气药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
西河柳,Xiheliu,Tamaricis Cacumen,辛温解表药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
西红花,Xihonghua,Croci Stigma,活血祛瘀药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
贯叶金丝桃,Guanyejinsitao,Herbahypericiperforati,收敛止血药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
赤芍,Chishao,Radix Paeoniae Rubra,清热凉血药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
连钱草,Lianqiancao,Glechomae Herba,利水渗湿药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
金莲花,Jinlianhua,Trollius Chinensis,清热解毒药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
金银花,Jinyinhua,Lonicerae Japonicae Flos,清热解毒药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
银杏叶,Yinxingye,Ginkgo Folium,止咳平喘药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
陈皮,Chenpi,Citrus Reticulata,理气药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
零陵香,Linglingxiang,Lysimachiae Foenigraeci Herba,辛温解表药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
马齿苋,Machixian,Portulacae Herba,清热解毒药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
鸡屎藤,Jishiteng,Paederiae Scandentis Herba,消食药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
麻黄,Mahuang,Ephedra Herba,辛温解表药,lauric acid,MOL000305,305,1920,,BCHE,Cholinesterase,559,3923,0.83359,0.704,0.768795,,
连翘,Lianqiao,Forsythiae Fructus,清热解毒药,Threitol,MOL003294,3294,1314,,BCHE,Cholinesterase,559,3923,0.964091,0.766,0.8650455,,
三棱,Sanleng,Sparganii Rhizoma,活血祛瘀药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
丹参,Danshen,Radix Salviae,活血祛瘀药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
佩兰,Peilan,Eupatorium Fortunei Turcz,化湿药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
使君子,Shijunzi,Quisqualis Indica,驱虫药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
半夏,Banxia,Arum Ternatum Thunb.,化痰药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
半边莲,Banbianlian,Lobeliae Chinensis Herba,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
土茯苓,Tufuling,Smilacis Glabrae Rhixoma,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
大青叶,Daqingye,Isatidis Folium,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
大黄,Dahuang,Radix Rhei Et Rhizome,攻下药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
天南星,Tiannanxing,Arisaematis Rhizoma,化痰药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
天山雪莲,Tianshanxuelian,Saussureae Involucratae Herba,补阳药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
山慈菇,Shancigu,Pseudobulbus Cremastrae Seu Pleiones,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
川牛膝,Chuanniuxi,Cyathulae Radix,活血祛瘀药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
巴戟天,Bajitian,Morindae Officinalis Radix,补阳药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
平贝母,Pingbeimu,Fritillariaeussuriensis Bulbus,化痰药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
广枣,Guangzao,Choerospondiatis Fructus,活血祛瘀药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
当归,Danggui,Angelicae Sinensis Radix,补血药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
拳参,Quanshen,Bistortae Rhizoma,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
月季花,Yuejihua,Mori Cortex,活血祛瘀药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
木贼,Muzei,Equiseti Hiemalis Herba,辛凉解表药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
松花粉,Songhuafen,Pine Pollen,收敛止血药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
板蓝根,Banlangen,Isatidis Radix,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
柿蒂,Shidi,Kaki Calyx,理气药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
桑椹,Sangsheng,Mori Fructus,补阴药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
桑白皮,Sangbaipi,Mori Cortex,止咳平喘药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
槲寄生,Hujisheng,Viscum Angulatum Heyne,祛风湿筋骨药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
款冬花,Kuandonghua,Farfarae Flos,止咳平喘药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
沙棘,Shaji,Hippophae Fructus,化痰药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
泽漆,Zeqi,Euphorbiae Helioscopiae Herba,利水渗湿药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
海金沙,Haijinsha,Lygodii Spora,利水渗湿药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
熟地黄,Shudihuang,Rehmanniae Radix Praeparata,补血药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
牛膝,Niuxi,Achyranthis Bidentatae Radix,活血祛瘀药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
猫爪草,Maozhaocao,Ranunculi Ternati Radix,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
玄参,Xuanshen,Figwort Root,清热凉血药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
玉米须,Yumixu,Maydis Seigma,利水渗湿药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
白屈菜,Baiqucai,Chelidonii Herba,止咳平喘药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
白花蛇舌草,Baihuasheshecao,Hedyotis Diffusae Herba,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
白薇,Baiwei,Radix Cynanchi,清虚热药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
白附子,Baifuzi,Typhonii Rhizoma,化痰药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
百部,Baibu,Stemonae Radix,止咳平喘药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
积雪草,Jixuecao,Centella Asiatica (L.) Urban[Hydro-Cotyle Asiatica L.],清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
红芪,Hongqi,Hedysari Radix,补气药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
红花,Honghua,Carthami Flos,活血祛瘀药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
罗布麻叶,Luobumaye,Apocyniveneti Folium,平肝熄风药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
罗汉果,Luohanguo,Momordicae Fructus,化痰药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
老鹳草,Laoguancao,Geranium Wilfordii Maxim.,祛风湿散寒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
肉苁蓉,Roucongrong,Cistanches Herba,补阳药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
肿节风,Zhongjiefeng,Herba Sarcandrae,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
芦荟,Luhui,Aloe,攻下药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
苍耳子,Cangerzi,Xanthii Fructus,辛温解表药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
苦楝皮,Kulianpi,Meliae Cortex,驱虫药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
荆芥,Jingjie,Schizonepetae Herba,辛温解表药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
荷叶,Heye,Folium Nelumbinis,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
蒲黄,Puhuang,Pollen Typhae,化瘀止血药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
蒺藜,Jili,Tribulifructus,平肝熄风药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
蕤仁,Ruiren,Prinsepiae Nux,辛凉解表药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
薤白,Xiebai,Allium Azureum Ledeb.,理气药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
虎耳草,Huercao,Saxifraga Stolonifera,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
豨莶草,Xixiancao,Siegesbeckiae Herba,祛风湿清热药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
车前子,Cheqianzi,Plantaginis Semen,利水渗湿药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
连翘,Lianqiao,Forsythiae Fructus,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
连钱草,Lianqiancao,Glechomae Herba,利水渗湿药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
金荞麦,Jinqiaomai,Rhizoma Fagopyri Cymosi,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
金银花,Jinyinhua,Lonicerae Japonicae Flos,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
雷公藤,Leigongteng,Tripterygii Radix,祛风湿散寒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
香橼,Xiangyuan,Citri Fructus,理气药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
马齿苋,Machixian,Portulacae Herba,清热解毒药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
鸡血藤,Jixueteng,Spatholobus Suberectus Dunn,活血祛瘀药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
黄精,Huangjing,Polygonati Rhizoma,补阴药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
黄药子,Huangyaozi,Dioscoreaebulbiferae,化痰药,succinic acid,MOL000346,346,1745,,BCHE,Cholinesterase,559,3923,0.879291,0.736,0.8076455,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,Tyranton,MOL003527,3527,806,,BCHE,Cholinesterase,559,3923,0.953533,0.754,0.8537665,,
木瓜,Mugau,Chaenomeles Sinensis (Thouin) Koehne,祛风湿散寒药,Tyranton,MOL003527,3527,806,,BCHE,Cholinesterase,559,3923,0.953533,0.754,0.8537665,,
羌活,Qianghuo,Notopterygii Rhizoma Et Radix,辛温解表药,Tyranton,MOL003527,3527,806,,BCHE,Cholinesterase,559,3923,0.953533,0.754,0.8537665,,
肉桂,Rougui,Cinnanmomi Cortex,温里药,Tyranton,MOL003527,3527,806,,BCHE,Cholinesterase,559,3923,0.953533,0.754,0.8537665,,
荔枝核,Lizhihe,Litchi Semen,理气药,Tyranton,MOL003527,3527,806,,BCHE,Cholinesterase,559,3923,0.953533,0.754,0.8537665,,
莱菔子,Laifuzi,Raphani Semen,消食药,Tyranton,MOL003527,3527,806,,BCHE,Cholinesterase,559,3923,0.953533,0.754,0.8537665,,
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,Tyranton,MOL003527,3527,806,,BCHE,Cholinesterase,559,3923,0.953533,0.754,0.8537665,,
矮地茶,Aidicha,Ardisiae Japonicae Herba,止咳平喘药,Prenol,MOL003582,3582,3456,,BCHE,Cholinesterase,559,3923,0.861103,0.754,0.8075515,,
羌活,Qianghuo,Notopterygii Rhizoma Et Radix,辛温解表药,Prenol,MOL003582,3582,3456,,BCHE,Cholinesterase,559,3923,0.861103,0.754,0.8075515,,
蛇床子,Shechuangzi,Cnidii Fructus,解毒杀虫燥湿止痒药,Prenol,MOL003582,3582,3456,,BCHE,Cholinesterase,559,3923,0.861103,0.754,0.8075515,,
麻黄,Mahuang,Ephedra Herba,辛温解表药,Prenol,MOL003582,3582,3456,,BCHE,Cholinesterase,559,3923,0.861103,0.754,0.8075515,,
蛇床子,Shechuangzi,Cnidii Fructus,解毒杀虫燥湿止痒药,"1,2-propanediol,2-acetate",MOL003589,3589,1862,,BCHE,Cholinesterase,559,3923,0.816479,0.758,0.7872395,,
凌霄花,Lingxiaohua,Campsis Flos,活血祛瘀药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
枇杷叶,Pipaye,Eriobotryae Folium,止咳平喘药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
桑叶,Sangye,Mori Follum,辛凉解表药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
桑椹,Sangsheng,Mori Fructus,补阴药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
玫瑰花,Meiguihua,Rose Rugosae Flos,理气药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
紫苏,Zisu,Perilla Frutescens,辛温解表药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
辣椒,Lajiao,Capsici Fructus,拔毒化腐生肌药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
银杏叶,Yinxingye,Ginkgo Folium,止咳平喘药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
黑芝麻,Heizhima,Sesami Nigrum Semen,补阴药,Fuseloel,MOL003877,3877,2672,,BCHE,Cholinesterase,559,3923,0.931268,0.756,0.843634,,
半夏,Banxia,Arum Ternatum Thunb.,化痰药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
商陆,Shanglu,Phytolaccae Radix,通水药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
天竺黄,Tianzhuhuang,Bamusaeconcretiosilicea,化痰药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
天花粉,Tianhuafen,Trichosanthis Radix,清热泻火药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
山药,Shanyao,Rhizoma Dioscoreae,补气药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
木香,Muxiang,Aucklandiae Radix,理气药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
板蓝根,Banlangen,Isatidis Radix,清热解毒药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
枸杞子,Gouqizi,Lycii Fructus,补阴药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
桑叶,Sangye,Mori Follum,辛凉解表药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
款冬花,Kuandonghua,Farfarae Flos,止咳平喘药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
灵芝,Lingzhi,Ganoderma,补气药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
红芪,Hongqi,Hedysari Radix,补气药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
罗汉果,Luohanguo,Momordicae Fructus,化痰药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
黄芪,Huangqi,Hedysarum Multijugum Maxim.,补气药,gamma-aminobutyric acid,MOL000388,388,1915,,BCHE,Cholinesterase,559,3923,0.823896,0.728,0.775948,,
丹参,Danshen,Radix Salviae,活血祛瘀药,L-Serin,MOL003969,3969,902,,BCHE,Cholinesterase,559,3923,0.93076,0.718,0.82438,,
丹参,Danshen,Radix Salviae,活血祛瘀药,L-Serin,MOL003969,3969,902,,KYNU,Kynureninase,148,435,0.91621,0.712,0.814105,,
