中药中文名,中药拼音,中药拉丁名,中药分类（中文）,中药小分子,TCMSP MOL_ID,molecule_ID,小分子全量排名,小分子严格排名,TCMSP靶点Gene Symbol,TCMSP靶点名称,target_ID,DrugBank内部ID,SVM_score,RF_score,边平均分,TCMSP靶点UniProt标准Gene Symbol,TCMSP靶点UniProt编号
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.927573,0.708,0.8177865,GABRA5,P31644
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.81262,0.752,0.78231,PTGS2,P35354
白芷,Baizhi,A. Dahurica (Fisch.) Benth. Et Hook,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92501,0.726,0.825505,CHRM1,P11229
白芷,Baizhi,A. Dahurica (Fisch.) Benth. Et Hook,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.929072,0.7,0.814536,CHRM2,P08172
白芷,Baizhi,A. Dahurica (Fisch.) Benth. Et Hook,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.873764,0.71,0.791882,CHRNA7,P36544
白芷,Baizhi,A. Dahurica (Fisch.) Benth. Et Hook,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.927573,0.708,0.8177865,GABRA5,P31644
白芷,Baizhi,A. Dahurica (Fisch.) Benth. Et Hook,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.81262,0.752,0.78231,PTGS2,P35354
罗汉果,Luohanguo,Momordicae Fructus,化痰药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92501,0.726,0.825505,CHRM1,P11229
罗汉果,Luohanguo,Momordicae Fructus,化痰药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.929072,0.7,0.814536,CHRM2,P08172
罗汉果,Luohanguo,Momordicae Fructus,化痰药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.873764,0.71,0.791882,CHRNA7,P36544
罗汉果,Luohanguo,Momordicae Fructus,化痰药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.927573,0.708,0.8177865,GABRA5,P31644
罗汉果,Luohanguo,Momordicae Fructus,化痰药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.81262,0.752,0.78231,PTGS2,P35354
羌活,Qianghuo,Notopterygii Rhizoma Et Radix,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92501,0.726,0.825505,CHRM1,P11229
羌活,Qianghuo,Notopterygii Rhizoma Et Radix,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.929072,0.7,0.814536,CHRM2,P08172
羌活,Qianghuo,Notopterygii Rhizoma Et Radix,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.873764,0.71,0.791882,CHRNA7,P36544
羌活,Qianghuo,Notopterygii Rhizoma Et Radix,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.927573,0.708,0.8177865,GABRA5,P31644
羌活,Qianghuo,Notopterygii Rhizoma Et Radix,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.81262,0.752,0.78231,PTGS2,P35354
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92501,0.726,0.825505,CHRM1,P11229
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.929072,0.7,0.814536,CHRM2,P08172
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.873764,0.71,0.791882,CHRNA7,P36544
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.927573,0.708,0.8177865,GABRA5,P31644
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.81262,0.752,0.78231,PTGS2,P35354
西河柳,Xiheliu,Tamaricis Cacumen,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92501,0.726,0.825505,CHRM1,P11229
西河柳,Xiheliu,Tamaricis Cacumen,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.929072,0.7,0.814536,CHRM2,P08172
西河柳,Xiheliu,Tamaricis Cacumen,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.873764,0.71,0.791882,CHRNA7,P36544
西河柳,Xiheliu,Tamaricis Cacumen,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.927573,0.708,0.8177865,GABRA5,P31644
西河柳,Xiheliu,Tamaricis Cacumen,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.81262,0.752,0.78231,PTGS2,P35354
辛夷,Xinyi,Magnoliae Flos,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92501,0.726,0.825505,CHRM1,P11229
辛夷,Xinyi,Magnoliae Flos,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.929072,0.7,0.814536,CHRM2,P08172
辛夷,Xinyi,Magnoliae Flos,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.873764,0.71,0.791882,CHRNA7,P36544
辛夷,Xinyi,Magnoliae Flos,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.927573,0.708,0.8177865,GABRA5,P31644
辛夷,Xinyi,Magnoliae Flos,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.81262,0.752,0.78231,PTGS2,P35354
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92501,0.726,0.825505,CHRM1,P11229
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.929072,0.7,0.814536,CHRM2,P08172
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.873764,0.71,0.791882,CHRNA7,P36544
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.927573,0.708,0.8177865,GABRA5,P31644
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,"(1S,4R,4aR,8aR)-1-isopropyl-4,7-dimethyl-2,3,4,5,6,8a-hexahydro-1H-naphthalen-4a-ol",MOL010120,10120,87,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.81262,0.752,0.78231,PTGS2,P35354
罗汉果,Luohanguo,Momordicae Fructus,化痰药,ZINC04023242,MOL010122,10122,1690,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.882313,0.722,0.8021565,GABRA5,P31644
罗汉果,Luohanguo,Momordicae Fructus,化痰药,ZINC04023242,MOL010122,10122,1690,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.833616,0.786,0.809808,PTGS2,P35354
丁香,Dingxiang,Caryophylliflos,温里药,ZINC00394787,MOL010123,10123,1696,,BCHE,Cholinesterase,559,3923,0.865097,0.748,0.8065485,,
丁香,Dingxiang,Caryophylliflos,温里药,ZINC00394787,MOL010123,10123,1696,,CTSD,Cathepsin D,363,1243,0.885116,0.724,0.804558,CTSD,P07339
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,ZINC00394787,MOL010123,10123,1696,,BCHE,Cholinesterase,559,3923,0.865097,0.748,0.8065485,,
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,ZINC00394787,MOL010123,10123,1696,,CTSD,Cathepsin D,363,1243,0.885116,0.724,0.804558,CTSD,P07339
罗汉果,Luohanguo,Momordicae Fructus,化痰药,ZINC00394787,MOL010123,10123,1696,,BCHE,Cholinesterase,559,3923,0.865097,0.748,0.8065485,,
罗汉果,Luohanguo,Momordicae Fructus,化痰药,ZINC00394787,MOL010123,10123,1696,,CTSD,Cathepsin D,363,1243,0.885116,0.724,0.804558,CTSD,P07339
罗汉果,Luohanguo,Momordicae Fructus,化痰药,kaempferol 7-o-alpha-l-rhamnopyranoside,MOL010129,10129,3831,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.859549,0.714,0.7867745,PTGS2,P35354
乌药,Wuyao,Linderae Radix,理气药,ZINC00388662,MOL001015,1015,685,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92995,0.75,0.839975,CHRM1,P11229
乌药,Wuyao,Linderae Radix,理气药,ZINC00388662,MOL001015,1015,685,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.94471,0.748,0.846355,CHRM2,P08172
乌药,Wuyao,Linderae Radix,理气药,ZINC00388662,MOL001015,1015,685,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.892033,0.716,0.8040165,PTGS2,P35354
沉香,Chenxiang,Linderae Radix,理气药,ZINC00388662,MOL001015,1015,685,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92995,0.75,0.839975,CHRM1,P11229
沉香,Chenxiang,Linderae Radix,理气药,ZINC00388662,MOL001015,1015,685,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.94471,0.748,0.846355,CHRM2,P08172
沉香,Chenxiang,Linderae Radix,理气药,ZINC00388662,MOL001015,1015,685,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.892033,0.716,0.8040165,PTGS2,P35354
没药,Moyao,Myrrha,活血祛瘀药,ZINC00388662,MOL001015,1015,685,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92995,0.75,0.839975,CHRM1,P11229
没药,Moyao,Myrrha,活血祛瘀药,ZINC00388662,MOL001015,1015,685,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.94471,0.748,0.846355,CHRM2,P08172
没药,Moyao,Myrrha,活血祛瘀药,ZINC00388662,MOL001015,1015,685,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.892033,0.716,0.8040165,PTGS2,P35354
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,ZINC00388662,MOL001015,1015,685,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92995,0.75,0.839975,CHRM1,P11229
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,ZINC00388662,MOL001015,1015,685,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.94471,0.748,0.846355,CHRM2,P08172
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,ZINC00388662,MOL001015,1015,685,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.892033,0.716,0.8040165,PTGS2,P35354
砂仁,Sharen,Amomum Aurantiacum H. T. Tsai Et S. W. Zhao,化湿药,ZINC00388662,MOL001015,1015,685,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92995,0.75,0.839975,CHRM1,P11229
砂仁,Sharen,Amomum Aurantiacum H. T. Tsai Et S. W. Zhao,化湿药,ZINC00388662,MOL001015,1015,685,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.94471,0.748,0.846355,CHRM2,P08172
砂仁,Sharen,Amomum Aurantiacum H. T. Tsai Et S. W. Zhao,化湿药,ZINC00388662,MOL001015,1015,685,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.892033,0.716,0.8040165,PTGS2,P35354
艾叶,Aiye,Folium Artemisiae Argyi,温经止血药,ZINC00388662,MOL001015,1015,685,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92995,0.75,0.839975,CHRM1,P11229
艾叶,Aiye,Folium Artemisiae Argyi,温经止血药,ZINC00388662,MOL001015,1015,685,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.94471,0.748,0.846355,CHRM2,P08172
艾叶,Aiye,Folium Artemisiae Argyi,温经止血药,ZINC00388662,MOL001015,1015,685,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.892033,0.716,0.8040165,PTGS2,P35354
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,ZINC00388662,MOL001015,1015,685,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92995,0.75,0.839975,CHRM1,P11229
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,ZINC00388662,MOL001015,1015,685,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.94471,0.748,0.846355,CHRM2,P08172
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,ZINC00388662,MOL001015,1015,685,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.892033,0.716,0.8040165,PTGS2,P35354
蔓荆子,Manjingzi,Viticis Fructus,辛凉解表药,ZINC00388662,MOL001015,1015,685,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92995,0.75,0.839975,CHRM1,P11229
蔓荆子,Manjingzi,Viticis Fructus,辛凉解表药,ZINC00388662,MOL001015,1015,685,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.94471,0.748,0.846355,CHRM2,P08172
蔓荆子,Manjingzi,Viticis Fructus,辛凉解表药,ZINC00388662,MOL001015,1015,685,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.892033,0.716,0.8040165,PTGS2,P35354
青蒿,Qinghao,Artemisia Annua L.,清虚热药,ZINC00388662,MOL001015,1015,685,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.92995,0.75,0.839975,CHRM1,P11229
青蒿,Qinghao,Artemisia Annua L.,清虚热药,ZINC00388662,MOL001015,1015,685,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.94471,0.748,0.846355,CHRM2,P08172
青蒿,Qinghao,Artemisia Annua L.,清虚热药,ZINC00388662,MOL001015,1015,685,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.892033,0.716,0.8040165,PTGS2,P35354
猫眼草,Maoyancao,Lunulatae Herba,化痰药,"(5S,6R,7R,8S)-5,6,7,8-tetrahydroxy-2-[2-(2-hydroxyphenyl)ethyl]-5,6,7,8-tetrahydrochromen-4-one",MOL010155,10155,2796,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.89931,0.776,0.837655,PTGS2,P35354
猫眼草,Maoyancao,Lunulatae Herba,化痰药,chrysograyanone,MOL010157,10157,3117,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.943367,0.704,0.8236835,PTGS2,P35354
猫眼草,Maoyancao,Lunulatae Herba,化痰药,"2-(5-hydroxy-4-keto-3,7-dimethoxy-chromen-2-yl)-3,5-dimethoxy-p-benzoquinone",MOL010158,10158,2413,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.960675,0.754,0.8573375,PTGS2,P35354
猫眼草,Maoyancao,Lunulatae Herba,化痰药,"5-hydroxy-2-(2-hydroxy-4,5-dimethoxy-phenyl)-3,6,7-trimethoxy-chromone",MOL010160,10160,1222,,GSK3B,Glycogen synthase kinase-3 beta,422,1721,0.958976,0.714,0.836488,GSK3B,P49841
猫眼草,Maoyancao,Lunulatae Herba,化痰药,"5-hydroxy-2-(2-hydroxy-4,5-dimethoxy-phenyl)-3,6,7-trimethoxy-chromone",MOL010160,10160,1222,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.936949,0.75,0.8434745,PTGS2,P35354
猫眼草,Maoyancao,Lunulatae Herba,化痰药,"1,5,6-trimethoxyphenanthrene-2,7-diol",MOL010161,10161,2079,625,PTGS2,Prostaglandin G/H synthase 2,94,290,0.946818,0.806,0.876409,PTGS2,P35354
枇杷叶,Pipaye,Eriobotryae Folium,止咳平喘药,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-chromone",MOL010168,10168,3177,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.912835,0.728,0.8204175,PTGS2,P35354
猫眼草,Maoyancao,Lunulatae Herba,化痰药,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-chromone",MOL010168,10168,3177,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.912835,0.728,0.8204175,PTGS2,P35354
猫眼草,Maoyancao,Lunulatae Herba,化痰药,maoyancaosu,MOL010169,10169,2393,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.920321,0.796,0.8581605,PTGS2,P35354
猫眼草,Maoyancao,Lunulatae Herba,化痰药,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2R,3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-chromone",MOL010172,10172,3752,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.873189,0.708,0.7905945,PTGS2,P35354
平贝母,Pingbeimu,Fritillariaeussuriensis Bulbus,化痰药,Pinguisone,MOL010189,10189,1019,,ACHE,Acetylcholinesterase,165,474,0.834628,0.744,0.789314,ACHE,P22303
平贝母,Pingbeimu,Fritillariaeussuriensis Bulbus,化痰药,Pinguisone,MOL010189,10189,1019,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.919044,0.72,0.819522,CHRM1,P11229
平贝母,Pingbeimu,Fritillariaeussuriensis Bulbus,化痰药,Pinguisone,MOL010189,10189,1019,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.832654,0.74,0.786327,CHRNA7,P36544
胖大海,Pangdahai,Sterculiae Lychnophorae Semen,化痰药,(2S)-2-methylenanthic acid,MOL010198,10198,3731,,CTSD,Cathepsin D,363,1243,0.878115,0.706,0.7920575,CTSD,P07339
胖大海,Pangdahai,Sterculiae Lychnophorae Semen,化痰药,2-methyl-hexanoic acid,MOL010199,10199,4082,,CTSD,Cathepsin D,363,1243,0.824215,0.71,0.7671075,CTSD,P07339
胖大海,Pangdahai,Sterculiae Lychnophorae Semen,化痰药,Flexricin P-1,MOL010205,10205,4043,1174,PTGS2,Prostaglandin G/H synthase 2,94,290,0.806452,0.734,0.770226,PTGS2,P35354
沙棘,Shaji,Hippophae Fructus,化痰药,"(2S,4S)-2,4-dimethyl-1,3-dioxane",MOL010214,10214,2845,,BCHE,Cholinesterase,559,3923,0.944673,0.726,0.8353365,,
沙棘,Shaji,Hippophae Fructus,化痰药,Dmbc formate,MOL010223,10223,1003,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.816701,0.742,0.7793505,CHRM1,P11229
沙棘,Shaji,Hippophae Fructus,化痰药,Dmbc formate,MOL010223,10223,1003,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.868364,0.704,0.786182,CHRM2,P08172
沙棘,Shaji,Hippophae Fructus,化痰药,Dmbc formate,MOL010223,10223,1003,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.844076,0.83,0.837038,PTGS2,P35354
沙棘,Shaji,Hippophae Fructus,化痰药,Butyl isovalerate,MOL010226,10226,4063,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.809542,0.728,0.768771,CHRM2,P08172
沙棘,Shaji,Hippophae Fructus,化痰药,"(2R,4R)-2-phenylchroman-4-ol",MOL010242,10242,1171,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.937585,0.724,0.8307925,CHRM1,P11229
沙棘,Shaji,Hippophae Fructus,化痰药,"(2R,4R)-2-phenylchroman-4-ol",MOL010242,10242,1171,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.87829,0.842,0.860145,PTGS2,P35354
沙棘,Shaji,Hippophae Fructus,化痰药,"flavane-3,4-diol",MOL010243,10243,2155,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.909154,0.834,0.871577,PTGS2,P35354
沙棘,Shaji,Hippophae Fructus,化痰药,(2S)-Flavanone,MOL010244,10244,1182,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.927327,0.716,0.8216635,CHRM1,P11229
沙棘,Shaji,Hippophae Fructus,化痰药,(2S)-Flavanone,MOL010244,10244,1182,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.90066,0.834,0.86733,PTGS2,P35354
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,(2S)-Flavanone,MOL010244,10244,1182,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.927327,0.716,0.8216635,CHRM1,P11229
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,(2S)-Flavanone,MOL010244,10244,1182,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.90066,0.834,0.86733,PTGS2,P35354
功劳木,Gonglaomu,Mahoniae Caulis,清热解毒药,flavone,MOL010245,10245,92,,ACHE,Acetylcholinesterase,165,474,0.804844,0.742,0.773422,ACHE,P22303
功劳木,Gonglaomu,Mahoniae Caulis,清热解毒药,flavone,MOL010245,10245,92,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.904373,0.7,0.8021865,CHRM1,P11229
功劳木,Gonglaomu,Mahoniae Caulis,清热解毒药,flavone,MOL010245,10245,92,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.8948,0.704,0.7994,CHRM2,P08172
功劳木,Gonglaomu,Mahoniae Caulis,清热解毒药,flavone,MOL010245,10245,92,,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.802833,0.73,0.7664165,CHRNA7,P36544
功劳木,Gonglaomu,Mahoniae Caulis,清热解毒药,flavone,MOL010245,10245,92,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.902363,0.832,0.8671815,PTGS2,P35354
十大功劳叶,Shidagonglaoye,Mahoniae Folum,清热解毒药,flavone,MOL010245,10245,92,,ACHE,Acetylcholinesterase,165,474,0.804844,0.742,0.773422,ACHE,P22303
