原始行号（去重映射）,molecule_ID,SMILES,STP查询编号,预测状态,去重预测靶点数,Swiss Top1靶点名称,Swiss Top1 Gene Symbol,Swiss Top1概率,STP Job ID,Swiss查询网站,备注,TCMSP MOL_ID,中药小分子,小分子全量排名,小分子严格排名,molecule_ID连接状态
2123,6620,COc1ccc([C@H]2Oc3cc(O)ccc3C(=O)[C@@H]2O)cc1,STP02118,成功（100条，已去重）,100,Amine oxidase [flavin-containing] B,MAOB,0.9527342272079786,1748236156,https://www.swisstargetprediction.ch/result.php?job=1748236156&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006620,kushenol J_qt,2122,642,molecule_ID精确匹配
3254,6621,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)[C@@H](O)C2=O,STP03248,成功（100条，已去重）,100,Cholinesterase,BCHE,0.6223479383564094,619813814,https://www.swisstargetprediction.ch/result.php?job=619813814&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006621,"(2R,3R)-2-(2,4-dihydroxyphenyl)-3,7-dihydroxy-8-[(2R)-2-isopropenyl-5-methylhex-4-enyl]-5-methoxy-4-chromanone",3253,,molecule_ID精确匹配
3774,6623,C=C(C)[C@H](CCC(C)(C)O)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,STP03768,成功（100条，已去重）,100,Prostaglandin G/H synthase 1,PTGS1,0.9776818355063408,1367652189,https://www.swisstargetprediction.ch/result.php?job=1367652189&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006623,"kushenol,t",3773,1123,molecule_ID精确匹配
2786,6625,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1OC)CC2=O,STP02781,成功（100条，已去重）,100,Beta-secretase 1,BACE1,1.0,1510204054,https://www.swisstargetprediction.ch/result.php?job=1510204054&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006625,"leachianone,a",2785,,molecule_ID精确匹配
2515,6626,CC(C)=CCc1c(O)cc(O)c2c1O[C@@H](c1ccc(O)cc1O)CC2=O,STP02510,成功（100条，已去重）,100,Aromatase,CYP19A1,0.9954433901279468,311776151,https://www.swisstargetprediction.ch/result.php?job=311776151&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006626,"leachianone,g",2514,805,molecule_ID精确匹配
2159,6630,O=c1cc(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,STP02154,成功（100条，已去重）,100,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,1.0,518961313,https://www.swisstargetprediction.ch/result.php?job=518961313&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006630,Norartocarpetin,2158,659,molecule_ID精确匹配
3083,6631,C=C(C)[C@@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@@H](c1ccc(O)cc1O)CC2=O,STP03078,成功（100条，已去重）,100,Broad substrate specificity ATP-binding cassette transporter ABCG2,ABCG2,0.9980673477770946,1725014601,https://www.swisstargetprediction.ch/result.php?job=1725014601&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006631,"(2R)-2-(2,4-dihydroxyphenyl)-5,7-dihydroxy-8-[(2S)-2-isopropenyl-5-methylhex-4-enyl]-4-chromanone",3082,,molecule_ID精确匹配
3605,6632,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,STP03599,成功（100条，已去重）,100,Prostaglandin G/H synthase 2,PTGS2,1.0,1889024347,https://www.swisstargetprediction.ch/result.php?job=1889024347&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006632,"(2S)-2-(3,4-dihydroxyphenyl)-6-[(2E)-3,7-dimethylocta-2,6-dienyl]-5,7-dihydroxychroman-4-one",3604,,molecule_ID精确匹配
240,6637,CN[C@@H](C)[C@@H](O)c1ccccc1,STP00239,成功（100条，已去重）,100,Sodium-dependent serotonin transporter,SLC6A4,0.9053042587911252,1419388686,https://www.swisstargetprediction.ch/result.php?job=1419388686&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006637,Psi-ephedrin,239,,molecule_ID精确匹配
1622,6638,COc1ccc2c(c1)OC[C@H]1c3cc4c(cc3O[C@@H]21)OCO4,STP01619,成功（100条，已去重）,100,Amine oxidase [flavin-containing] B,MAOB,0.9890829117153548,1764804024,https://www.swisstargetprediction.ch/result.php?job=1764804024&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006638,Pterocarpine,1621,,molecule_ID精确匹配
3406,664,CC(C)=CCc1c(O)c(CC=C(C)C)c2occ(-c3ccc(O)c(O)c3)c(=O)c2c1O,STP03400,成功（100条，已去重）,100,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,1.0,592655660,https://www.swisstargetprediction.ch/result.php?job=592655660&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000664,"3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6,8-bis(3-methylbut-2-enyl)chromone",3405,,molecule_ID精确匹配
3008,6640,C=C(C)[C@H](CC=C(C)C)CCc1c(O)ccc2c1O[C@@H](c1ccc(O)cc1OCC)CC2=O,STP03003,成功（100条，已去重）,100,Beta-secretase 1,BACE1,0.9883493411427992,495493647,https://www.swisstargetprediction.ch/result.php?job=495493647&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006640,sokurarinone,3007,,molecule_ID精确匹配
3555,6641,C=C(C)[C@H](C=C(C)C)Cc1c(O)cc(O)c(C(=O)/C=C/c2ccc(O)cc2O)c1O,STP03549,成功（100条，已去重）,100,Tyrosinase,TYR,0.964602101799524,133272660,https://www.swisstargetprediction.ch/result.php?job=133272660&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006641,"sophoraflavanone,g",3554,,molecule_ID精确匹配
274,6647,CC/C=C(\C)Cc1c(O)ccc([C@H]2COc3cc(O)cc(O)c3C2=O)c1OCC,STP00273,成功（100条，已去重）,100,Tyrosinase,TYR,0.982434378026852,1562840340,https://www.swisstargetprediction.ch/result.php?job=1562840340&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006647,"sophoraisoflavanone,a",273,,molecule_ID精确匹配
842,665,C=CCc1c2c(c(O)c3c(=O)c(-c4ccc(O)c(OC)c4)coc13)C=CC(C)(C)O2,STP00841,成功（100条，已去重）,100,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,0.9925836204749268,110540146,https://www.swisstargetprediction.ch/result.php?job=110540146&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000665,flemiphilippinin C,841,317,molecule_ID精确匹配
4057,6651,OC[C@H]1O[C@@H](Oc2ccc3c(c2)OC[C@H]2c4cc5c(cc4O[C@@H]32)OCO5)[C@H](O)[C@@H](O)[C@@H]1O,STP04050,成功（100条，已去重）,100,Histone deacetylase 1,HDAC1,0.738704739015747,616268770,https://www.swisstargetprediction.ch/result.php?job=616268770&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006651,Trifolirhizin,4056,,molecule_ID精确匹配
1431,6653,CCOc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccc(O)cc1,STP01428,成功（100条，已去重）,100,Polyunsaturated fatty acid 5-lipoxygenase,ALOX5,0.9889812534695296,1544071327,https://www.swisstargetprediction.ch/result.php?job=1544071327&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006653,xanthohumol,1430,,molecule_ID精确匹配
1510,6655,CNC(=NCc1ccccc1)NC,STP01507,成功（100条，已去重）,100,Sigma non-opioid intracellular receptor 1,SIGMAR1,0.8277598753626381,1612951032,https://www.swisstargetprediction.ch/result.php?job=1612951032&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006655,Bethanid,1509,,molecule_ID精确匹配
1116,6656,N[C@H](Cc1ccc(O)c(O)c1)C(=O)O,STP01115,成功（100条，已去重）,100,Tyrosine-protein kinase Fyn,FYN,1.0,1128665457,https://www.swisstargetprediction.ch/result.php?job=1128665457&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006656,Dopa D-form,1115,,molecule_ID精确匹配
3000,6657,O=C(O)C1=N[C@H](C(=O)O)CC(/C=C/N2c3cc(O)c(O)cc3C[C@@H]2C(=O)O)=C1,STP02995,成功（100条，已去重）,100,Serine/threonine-protein kinase pim-1,PIM1,0.0012184204167766,1175826933,https://www.swisstargetprediction.ch/result.php?job=1175826933&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006657,isobetanidin,2999,962,molecule_ID精确匹配
3442,6659,O=C(O)C1=C/C(=C\C=[N+]2\c3cc(O)c(O)cc3C[C@@H]2C(=O)[O-])C[C@H](C(=O)O)N1,STP03436,成功（100条，已去重）,100,Glutamate carboxypeptidase 2,FOLH1,0.0012080635876917,1389326065,https://www.swisstargetprediction.ch/result.php?job=1389326065&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006659,betanin_qt,3441,,molecule_ID精确匹配
3274,6662,O=C(O)C1=C/C(=C\C=[N+]2/c3cc(O)c(O)cc3C[C@H]2C(=O)[O-])C[C@H](C(=O)O)N1,STP03268,成功（100条，已去重）,100,Protein arginine N-methyltransferase 1,PRMT1,0.0012696661998487,1988305211,https://www.swisstargetprediction.ch/result.php?job=1988305211&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006662,isobetanin_qt,3273,1032,molecule_ID精确匹配
3155,6663,O=C(O)C1=C/C(=C/C=N\[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)C[C@@H](C(=O)O)N1,STP03150,成功（100条，已去重）,100,"Dual specificity calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C",PDE1C,0.0127535591798669,2065646850,https://www.swisstargetprediction.ch/result.php?job=2065646850&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006663,(s)-tryptophan-betaxanthin,3154,,molecule_ID精确匹配
3976,6669,[H]Oc1c([H])c([H])c(-c2[o+]c3c([H])c(O[C@@]4([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]4([H])O[H])c([H])c(O[H])c3c(=O)c2[H])c([H])c1[H],STP03969,成功（100条，已去重）,100,Beta-secretase 1,BACE1,0.0099470384690939,1469223042,https://www.swisstargetprediction.ch/result.php?job=1469223042&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006669,apigenin 7-O-beta-D-glucopyranoside,3975,,molecule_ID精确匹配
3890,6670,OCC1=C[C@@H](O)[C@@H]2C=CO[C@@H](O)[C@H]12,STP03884,成功（100条，已去重）,100,Endothelial PAS domain-containing protein 1,EPAS1,0.1109494229451649,1691434106,https://www.swisstargetprediction.ch/result.php?job=1691434106&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006670,aucubigenin,3889,,molecule_ID精确匹配
3302,6677,O=C(O[C@@H]1[C@@H]2C=CO[C@@H](O)[C@@H]2[C@@]2(CO)O[C@@H]12)c1ccc(O)cc1,STP03296,成功（100条，已去重）,100,Heat shock protein HSP 90-alpha,HSP90AA1,0.9289820480314256,1871361983,https://www.swisstargetprediction.ch/result.php?job=1871361983&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006677,catalposide_qt,3301,,molecule_ID精确匹配
3767,6682,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)[C@@H](O)[C@H](OCCc2ccc(O)c(O)c2)O[C@@H]1CO,STP03761,成功（100条，已去重）,100,Protein kinase C alpha type,PRKCA,1.0,2142132647,https://www.swisstargetprediction.ch/result.php?job=2142132647&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006682,Calceolarioside A,3766,,molecule_ID精确匹配
3104,6698,COc1ccc(/C=C\c2cc(O)cc(O[C@@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c2)cc1,STP03099,成功（100条，已去重）,100,Tyrosinase,TYR,0.4707066209560668,998070705,https://www.swisstargetprediction.ch/result.php?job=998070705&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006698,naringin,3103,,molecule_ID精确匹配
1454,6699,COc1ccc(/C=C\c2cc(O)cc(O)c2)cc1,STP01451,成功（100条，已去重）,100,Cytochrome P450 1B1,CYP1B1,0.9820748168414466,157314798,https://www.swisstargetprediction.ch/result.php?job=157314798&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006699,5-[(Z)-2-(4-methoxyphenyl)vinyl]resorcinol,1453,,molecule_ID精确匹配
890,67,CC(C)[C@H](N)C(=O)O,STP00889,成功（100条，已去重）,100,Gamma-aminobutyric acid receptor subunit rho-1,GABRR1,0.6806784536776845,1291290137,https://www.swisstargetprediction.ch/result.php?job=1291290137&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000067,L-Valin,889,,molecule_ID精确匹配
4058,6703,C=C1C=C(C)CC(C)(C)C1,STP04051,成功（100条，已去重）,100,Peroxisome proliferator-activated receptor alpha,PPARA,0.5081546905585778,470451775,https://www.swisstargetprediction.ch/result.php?job=470451775&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006703,"3-Methylene-1,5,5-trimethylcyclohexene",4057,,molecule_ID精确匹配
2856,6709,COc1cc([C@H]2OC[C@]3(O)[C@@H](c4ccc(O)c(OC)c4)OC[C@H]23)ccc1O,STP02851,成功（100条，已去重）,100,Acetylcholinesterase,ACHE,0.9378861076577868,4951696,https://www.swisstargetprediction.ch/result.php?job=4951696&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006709,AIDS214634,2855,925,molecule_ID精确匹配
183,671,CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,STP00182,成功（100条，已去重）,100,Transient receptor potential cation channel subfamily M member 8,TRPM8,1.0,1080798982,https://www.swisstargetprediction.ch/result.php?job=1080798982&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000671,()-Menthol,182,,molecule_ID精确匹配
2654,6710,COc1cc2ccc(=O)oc2c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,STP02649,成功（100条，已去重）,100,Carbonic anhydrase 13,CA13,1.0,2061329935,https://www.swisstargetprediction.ch/result.php?job=2061329935&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006710,8-(beta-D-Glucopyranosyloxy)-7-hydroxy-6-methoxy-2H-1-benzopyran-2-one,2653,861,molecule_ID精确匹配
3451,6712,COc1cc(/C=C/C=O)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,STP03445,成功（100条，已去重）,100,Acetylcholinesterase,ACHE,0.8151810011554038,634094670,https://www.swisstargetprediction.ch/result.php?job=634094670&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006712,sinapaldehyde glucoside,3450,,molecule_ID精确匹配
3139,673,CC1(C)C2=CCCC(C)(C)[C@]23CC[C@H]1C3,STP03134,成功（100条，已去重）,100,Peroxisome proliferator-activated receptor alpha,PPARA,0.7428362574444387,97903644,https://www.swisstargetprediction.ch/result.php?job=97903644&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000673,58924_FLUKA,3138,,molecule_ID精确匹配
1812,675,CCCCCCCC/C=C\CCCCCCCC(=O)O,STP01807,成功（100条，已去重）,100,Peroxisome proliferator-activated receptor alpha,PPARA,1.0,1996234150,https://www.swisstargetprediction.ch/result.php?job=1996234150&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000675,oleic acid,1811,,molecule_ID精确匹配
89,676,CCCCOC(=O)c1ccccc1C(=O)OCCCC,STP00088,成功（100条，已去重）,100,Protein kinase C alpha type,PRKCA,0.5942112019815144,376621247,https://www.swisstargetprediction.ch/result.php?job=376621247&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000676,DBP,88,,molecule_ID精确匹配
2897,6760,NCCC[C@@H](N)C(=O)O,STP02892,成功（100条，已去重）,100,Ornithine decarboxylase,ODC1,0.6272841573549414,1612073329,https://www.swisstargetprediction.ch/result.php?job=1612073329&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006760,(R)-ornithine,2896,,molecule_ID精确匹配
1767,6762,NC(CO)(CO)C(=O)O,STP01763,成功（100条，已去重）,100,Excitatory amino acid transporter 3,SLC1A1,0.2918507215694665,1016429551,https://www.swisstargetprediction.ch/result.php?job=1016429551&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006762,2-Hydroxymethylserine,1766,,molecule_ID精确匹配
429,6765,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)ccc1O,STP00428,成功（100条，已去重）,100,Dipeptidyl peptidase 4,DPP4,0.9896851043374342,1160932444,https://www.swisstargetprediction.ch/result.php?job=1160932444&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006765,peonidin,428,,molecule_ID精确匹配
3221,6767,NC(=O)CC[C@H](N/C=C/C1=CC(C(=O)O)=N[C@H](C(=O)O)C1)C(=O)O,STP03216,成功（100条，已去重）,100,Acetylcholinesterase,ACHE,0.0088052652369382,334759188,https://www.swisstargetprediction.ch/result.php?job=334759188&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL006767,Vulgaxanthin-I,3220,1015,molecule_ID精确匹配
1480,677,Cc1ccc2c(c1)[C@@H](C(C)C)CC[C@H]2C,STP01477,成功（100条，已去重）,100,Cannabinoid receptor 2,CNR2,0.6643793844999423,293563934,https://www.swisstargetprediction.ch/result.php?job=293563934&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL000677,"(1R,4R)-4-isopropyl-1,6-dimethyltetralin",1479,,molecule_ID精确匹配
