原始行号（去重映射）,molecule_ID,SMILES,STP查询编号,预测状态,去重预测靶点数,中药数,TCMSP_MOL_ID数,分子名称数,molecule_ID连接状态,SMILES审计
182,7330,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,STP00181,成功（100条，已去重）,100,16.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
811,7331,COc1ccc(O)c(C(C)(C)C)c1,STP00810,成功（100条，已去重）,100,7.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2072,7336,Cc1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,STP02067,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1284,7338,CC(=O)Oc1cc(C)ccc1C(C)C,STP01282,成功（100条，已去重）,100,5.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1383,7340,COc1cc(C(C)C)ccc1C,STP01381,成功（100条，已去重）,100,3.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2922,7345,CC(C)(C)OC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,STP02917,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3424,7347,CC(C)(C)OC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)O,STP03418,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
4136,7348,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,STP04129,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2701,735,CC(C)=CCc1c(O)cc(O)c2c(=O)c3c(oc12)-c1ccc(O)cc1O[C@H]3C=C(C)C,STP02696,成功（100条，已去重）,100,3.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2655,7358,COC(=O)C1=CO[C@@H](O)[C@H]2[C@@H]1[C@H](O)C[C@]2(C)OC(C)=O,STP02650,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
4107,7359,Cc1cc2c(c(C)c1CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)[C@H](C)C2,STP04100,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2758,7367,COc1ccc(C(C)=O)c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c1,STP02753,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2130,737,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,STP02125,成功（100条，已去重）,100,4.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1714,7372,COc1ccc(C(C)=O)cc1O,STP01710,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3813,7374,COc1ccc(-c2ccc(C=C3C(=O)NC(=O)NC3=O)o2)cc1,STP03807,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3307,7377,CC(=O)c1cc(C(=O)OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O,STP03301,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2832,7378,CC(=O)c1cc(C(=O)O)ccc1O,STP02827,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1550,738,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(CC=C(C)C)c(O)cc(O)c2c1=O,STP01547,成功（100条，已去重）,100,5.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
4108,7390,C=C1CC[C@@H]2[C@H]3[C@@H]1OC(=O)C(=C)[C@@H]3CC[C@H]2C,STP04101,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
976,7391,CC1=C[C@@]23OC(=O)[C@H](C)[C@@H]2CC[C@@H](C)[C@@H]3CC1,STP00975,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1013,7392,C=C1C(=O)O[C@]23C=C(C)CC[C@H]2[C@H](C)CC[C@@H]13,STP01012,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2561,7395,[H]Oc1c([H])c([H])c(-c2[o+]c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(O[H])c3c(=O)c2OC([H])([H])[H])c([H])c1O[H],STP02556,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1842,74,O=C(/C=C/C=C/c1ccc(O)cc1)CCc1ccc(O)cc1,STP01837,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2748,740,COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@@](O)(CO)[C@@H]2CO)ccc1O,STP02743,成功（100条，已去重）,100,5.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2543,7401,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1OC,STP02538,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3313,7402,C=C[C@H]1O[C@H]1/C=C\C#CC#CC#CC,STP03307,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
754,7404,O=C1C=C(c2ccc(O)cc2)[O+]=C2C=C(O)[CH]C(O)=C12,STP00753,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
446,7405,COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)ccc1O,STP00445,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2336,7407,COc1ccc(-c2oc3c(O)c(O)cc(O)c3c(=O)c2OC)cc1O,STP02331,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2379,7408,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1,STP02374,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2119,741,O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)cc2)[C@@H]1O,STP02114,成功（100条，已去重）,100,8.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1695,7411,C=CC(C)(C)C(=O)CC(=C)C,STP01691,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2449,7412,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(OC)c(=O)c2c1O,STP02444,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2190,7416,COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c(O)c1OC,STP02185,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
641,7417,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2O)cc1OC,STP00640,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
209,742,CN1CCc2ccc(O)c3c2[C@@H]1Cc1cc2c(cc1O3)OCO2,STP00208,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1442,7420,CC(C)=C1CCC(C)(O)CC1,STP01439,成功（100条，已去重）,100,4.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2511,7421,COc1ccc(-c2oc3cc(O)c(O)c(O)c3c(=O)c2OC)cc1O,STP02506,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
753,7423,O=C1C=C(c2ccc(O)cc2)[O+]=C2[CH]C(O)=CC(O)=C12,STP00752,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
4169,7428,C=C(C(=O)O)[C@@H]1CC[C@@H](C)[C@@H]2CCC(C)=C[C@@H]21,STP04162,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3238,743,CC(C)=C[C@H]1Oc2cc(O)ccc2-c2oc3cc4c(c(O)c3c(=O)c21)C=CC(C)(C)O4,STP03232,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
369,7431,CC1=CC[C@@H]2[C@H]3[C@@H](CC[C@H]2C)C(=O)O[C@@H]13,STP00368,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1029,7433,C=C1C(=O)O[C@@]23C=C(C)CC[C@H]2[C@H](C)CC[C@@H]13,STP01028,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
927,744,C[C@@H]1COC(=O)[C@@H]2[C@H]1CC[C@@H]2C,STP00926,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1735,7440,C=C1CC[C@@H](C(=O)O[C@@H]2C[C@H]3CC[C@]2(C)C3(C)C)C1,STP01731,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1676,7442,C[C@@H]1CC[C@@H]2[C@H]1[C@H]1[C@@H](C[C@@H]3O[C@@]32C)C1(C)C,STP01672,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
450,7444,COc1cc(C2=C(O)C(=O)C3=C(O)C=C(O)[CH]C3=[O+]2)ccc1O,STP00449,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
609,7447,COc1c(O)cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,STP00608,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
81,7448,C=C1[C@H](OC(C)=O)C[C@H]2C[C@@H]1C2(C)C,STP00080,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3662,7450,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,STP03656,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2617,7453,O=C1CC=[O+]c2cc(O)cc(O)c21,STP02612,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1791,7455,COc1cc([C@H]2Oc3ccc([C@@H]4CC(=O)c5c(O)cc(O)cc5O4)cc3O[C@H]2CO)ccc1O,STP01787,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1378,7458,CC[C@H](N)C(=O)O,STP01376,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1381,7461,Cc1ccc(C)c2c1C=CC[C@H]2C,STP01379,成功（100条，已去重）,100,4.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
746,7462,Cc1ccc2c(c1)[C@@H](C)CC[C@H]2C,STP00745,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3757,7464,C=C(C)[C@@H]1CCC=C(C)C1,STP03751,成功（100条，已去重）,100,3.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2905,7467,C[C@@H]1CCC[C@H](C)[C@H]1O,STP02900,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3910,747,O=C(O)CCC(=O)CO,STP03903,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3925,7472,CCCCC/C=C/C/C=C\CCCCCCCC(=O)OC,STP03918,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
54,748,O=Cc1ccc(CO)o1,STP00053,成功（100条，已去重）,100,40.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
973,749,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,STP00972,成功（100条，已去重）,100,22.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3532,7498,CCCCC/C=C\C/C=C\CCCCCCCCC(=O)O,STP03526,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
852,7510,CC1=CC[C@H]2C[C@H](C(C)C)CC[C@@]2(C)C1,STP00851,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3807,7512,CC(C)=C1[C@H]2CCC[C@@]12C,STP03801,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
780,7516,C[C@H](O)[C@H](C)O,STP00779,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3363,7520,C=C1[C@@H]2CC[C@@H](C2)[C@@]1(C)CC/C=C(\C)CO,STP03357,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3471,7521,C=C[C@@H]1C(=C)CCCC1(C)C,STP03465,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3218,7522,C=C[C@H](C)CO,STP03213,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
86,7528,CC1=C[C@@H]2[C@@H](C(C)C)CC[C@H](C)[C@@]2(O)CC1,STP00085,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
455,7532,C[C@H](O)C(=O)O,STP00454,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1070,7534,CC(C)=CCC[C@]1(C)C[C@]2(C)CC[C@H]1OC2,STP01069,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1891,7538,CC1=CCC[C@@H](C)[C@@]12CC[C@H](C(C)(C)O)C2,STP01886,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1291,7541,CC(C)[C@]12C=C[C@](C)(CC1)OO2,STP01289,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3628,7544,C=C1CC[C@H]2[C@H]([C@@H]3[C@@H]1CC[C@@]3(C)O)C2(C)C,STP03622,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2129,7545,C=C(CC/C=C(\C)CO)[C@@H]1CC=C(C)CC1,STP02124,成功（100条，已去重）,100,3.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1822,7548,CC(C)C1=C[C@H]2[C@@](C)(CCC[C@]2(C)O)CC1,STP01817,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3029,7549,Cc1cn([C@@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,STP03024,成功（100条，已去重）,100,3.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1027,7550,C=C(C)[C@@H]1CC[C@]2(C)O[C@H]2C1,STP01026,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1930,7551,CC(C)=CCC[C@@]1(C)[C@H]2C[C@@H]3[C@H](C2)[C@@]31C,STP01925,成功（100条，已去重）,100,5.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
66,7556,CC(=O)OC1(C)CCC(=C(C)C)CC1,STP00065,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
4054,7559,CN(C)CCc1ccc(O)cc1,STP04047,成功（100条，已去重）,100,3.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3426,7561,CNCCc1ccc(O)cc1,STP03420,成功（100条，已去重）,100,4.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3233,7563,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,STP03227,成功（100条，已去重）,100,4.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
4158,7565,O=C(O)C1=C[C@H](O)[C@@H]2O[C@@H]2C1,STP04151,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2390,7569,COc1cc(C(=O)CCO)cc(OC)c1O,STP02385,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
307,7570,COc1cc(C(=O)CCO)ccc1O,STP00306,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3086,7574,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@H]3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,STP03081,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2362,7577,CC(C)CC(C)C,STP02357,成功（60条，已去重）,60,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3528,7578,CCC(=O)C(C)C,STP03522,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3924,7579,O=C(O)[C@@H]1C[C@H](O)CN1,STP03917,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2778,7583,CC1=CC[C@@H]2C[C@H]1[C@]2(C)CC/C=C(/C)CO,STP02773,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
975,7584,C/C(=C\CC[C@@H](C)c1ccc(C)cc1)CO,STP00974,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2603,7588,C=C1[C@@H]2CC[C@@H](C2)[C@@]1(C)CC/C=C(\C)C(=O)O,STP02598,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3622,7589,C=C(C)/C=C/C,STP03616,成功（55条，已去重）,55,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1825,759,CCOC(=O)[C@]1(O)CCC(=O)O1,STP01820,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1689,7596,COc1cc(/C=C\C=O)cc(OC)c1O,STP01685,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2541,7598,CC1(C)CCc2cc(C(=O)O)ccc2O1,STP02536,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3219,7600,O=c1c(O)c(-c2ccc(O)cc2)oc2c(O[C@H]3OC[C@H](O)[C@@H](O)[C@@H]3O)c(O)cc(O)c12,STP03214,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
